#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
8ca.theta.45         -          GFH43681.1:56-312    -           4.8e-129  421.0   1.0  5.6e-129  420.7   1.0   1.0   1   0   0   1   1   1   1 -
8ca.theta.45         -          KAG7363345.1:147-394 -           9.8e-150  489.2   0.9  1.1e-149  489.1   0.9   1.0   1   0   0   1   1   1   1 -
8ca.theta.45         -          BAV00143.1:46-532    -           4.4e-286  939.2   5.3    2e-149  488.2   0.7   2.0   1   1   1   2   2   2   2 -
8ca.theta.45         -          GKY99424.1:32-273    -           2.5e-146  478.0   2.7  2.8e-146  477.8   2.7   1.0   1   0   0   1   1   1   1 -
8ca.theta.45         -          KAG7363519.1:98-345  -           2.9e-144  471.2   1.3  3.2e-144  471.1   1.3   1.0   1   0   0   1   1   1   1 -
8ca.theta.45         -          KAG7363519.1:47-346  -           1.9e-145  475.1   0.1  2.2e-145  474.9   0.1   1.0   1   0   0   1   1   1   1 -
8ca.theta.45         -          6KFS_A:14-260        -           8.1e-147  479.6   2.4    9e-147  479.5   2.4   1.0   1   0   0   1   1   1   1 -
8ca.theta.45         -          XP_002177507.1:269-509 -           4.3e-145  473.9   2.7  4.8e-145  473.8   2.7   1.0   1   0   0   1   1   1   1 -
8ca.theta.45         -          KAI2510569.1:97-337  -             8e-147  479.6   3.8  8.9e-147  479.5   3.8   1.0   1   0   0   1   1   1   1 -
8ca.theta.45         -          6KFS_A:16-260        -           2.5e-146  478.0   2.7  2.8e-146  477.8   2.7   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          XP_002504722.1       -           1.2e-161  524.1   2.1   5.3e-85  273.5   0.2   2.0   2   0   0   2   2   2   2 -
8ca.zeta.45          -          GMH69244.1           -              6e-96  309.3   0.2   7.8e-96  308.9   0.2   1.1   1   0   0   1   1   1   1 -
8ca.zeta.45          -          GAB5208905.1:31-239  -           9.4e-113  364.2   0.3    1e-112  364.1   0.3   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          3BOB_A:2-209         -           3.8e-110  355.7   0.1  4.3e-110  355.6   0.1   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          KAL7455128.1:16-243  -           1.6e-111  360.2   0.2  1.8e-111  360.0   0.2   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          KAL7506808.1:2-210   -           3.7e-108  349.2   0.0  4.1e-108  349.1   0.0   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          MEC7241623.1:1-206   -           3.2e-101  326.6   0.1  3.5e-101  326.4   0.1   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          XP_002504722.1:230-433 -            5.2e-85  273.6   0.3   5.8e-85  273.4   0.3   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          MCO4763124.1:1-206   -           2.7e-100  323.5   0.1    3e-100  323.4   0.1   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          MEC8277956.1:1-169   -            1.7e-88  284.9   0.1   1.9e-88  284.8   0.1   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          MEC8382369.1:1-206   -           6.3e-105  338.6   0.1    7e-105  338.5   0.1   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          MDG1478560.1:1-188   -            2.5e-93  300.8   0.1   2.7e-93  300.6   0.1   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          MCO4763124.1:20-206  -            2.7e-91  294.1   0.2     3e-91  293.9   0.2   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          KAL9178377.1:55-239  -           3.9e-100  323.0   0.5  4.3e-100  322.9   0.5   1.0   1   0   0   1   1   1   1 -
8ca.zeta.45          -          MEC8277956.1:1-168   -            2.4e-88  284.5   0.1   2.7e-88  284.3   0.1   1.0   1   0   0   1   1   1   1 -
#
# Program:         hmmscan
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SCAN
# Query file:      /mnt/c/Users/SAM/CODE/HMMR/HMMR_RE/tmp/heldout_test_sequences.faa
# Target file:     /mnt/c/Users/SAM/CODE/HMMR/HMMR_RE/hmmer_lib/all_classes.hmm
# Option settings: hmmscan --tblout /mnt/c/Users/SAM/CODE/HMMR/HMMR_RE/results/hmmscan_heldout.tbl --domtblout /mnt/c/Users/SAM/CODE/HMMR/HMMR_RE/results/hmmscan_heldout.domtbl --cpu 4 /mnt/c/Users/SAM/CODE/HMMR/HMMR_RE/hmmer_lib/all_classes.hmm /mnt/c/Users/SAM/CODE/HMMR/HMMR_RE/tmp/heldout_test_sequences.faa 
# Current dir:     /mnt/c/Users/SAM/CODE/HMMR
# Date:            Thu Oct  9 23:43:34 2025
# [ok]
